transaction_id,customer_id,transaction_date,transaction_type,amount,branch_id,fraud_label
TXN001165,CUST0401,2024-06-10,Deposit,4358.2,AHM-008,0
TXN001166,CUST0099,2024-04-26,Deposit,3849.09,DL-002,1
TXN001167,CUST0035,2024-06-30,Withdrawal,1713.72,LKN-010,0
TXN001168,CUST0132,2024-03-17,Transfer,1822.1,KOL-007,0
TXN001169,CUST0228,2024-05-13,Withdrawal,3745.18,CHN-004,0
TXN001170,CUST0031,2023-07-23,Withdrawal,7637.6,HYD-005,1
TXN001171,CUST0492,2024-03-19,Transfer,14710.28,HYD-005,0
TXN001172,CUST0398,2024-04-03,Withdrawal,1874.67,BLR-003,0
TXN001173,CUST0176,2024-05-04,Transfer,29472.89,PUN-006,0
TXN001174,CUST0301,2024-03-22,Withdrawal,3549.82,MU-001,1
TXN001175,CUST0440,2024-04-12,Deposit,4790.35,KOL-007,0
TXN001176,CUST0328,2023-10-11,Withdrawal,2004.89,DL-002,0
TXN001177,CUST0244,2024-06-06,Bill Payment,267.98,LKN-010,0
TXN001178,CUST0290,2024-04-22,Transfer,14197.97,LKN-010,0
TXN001179,CUST0084,2023-12-16,Deposit,11899.04,AHM-008,0
TXN001180,CUST0254,2023-07-22,Withdrawal,3506.62,MU-001,0
TXN001181,CUST0118,2024-06-19,Bill Payment,5326.18,LKN-010,0
TXN001182,CUST0377,2024-03-03,Transfer,9128.23,KOL-007,0
TXN001183,CUST0423,2023-10-03,Deposit,753.66,PUN-006,1
TXN001184,CUST0016,2023-12-31,Deposit,2604.87,BLR-003,0
TXN001185,CUST0324,2023-10-08,Transfer,12747.85,MU-001,0
TXN001186,CUST0102,2023-10-10,Transfer,1091.0,BLR-003,0
TXN001187,CUST0369,2023-11-12,Withdrawal,6990.24,PUN-006,0
TXN001188,CUST0092,2023-11-03,Withdrawal,964.97,MU-001,0
TXN001189,CUST0467,2023-11-12,Deposit,8601.71,MU-001,0
TXN001190,CUST0195,2023-09-09,Deposit,4709.0,PUN-006,0
TXN001191,CUST0234,2023-12-04,Withdrawal,707.57,PUN-006,1
TXN001192,CUST0088,2024-06-03,Bill Payment,19884.33,DL-002,0
TXN001193,CUST0407,2023-09-05,Withdrawal,2035.49,CHN-004,0
TXN001194,CUST0192,2024-06-20,Transfer,1858.82,LKN-010,0
TXN001195,CUST0126,2024-05-21,Deposit,6252.16,LKN-010,0
TXN001196,CUST0151,2024-03-31,Withdrawal,19503.8,PUN-006,0
TXN001197,CUST0408,2024-05-18,Transfer,1452.46,BLR-003,0
TXN001198,CUST0454,2024-04-25,Bill Payment,5292.34,CHN-004,0
TXN001199,CUST0405,2024-02-26,Deposit,8222.09,BLR-003,0
TXN001200,CUST0385,2024-05-26,Transfer,11290.61,AHM-008,0
TXN001201,CUST0165,2023-09-30,Transfer,6073.74,JAI-009,0
TXN001202,CUST0243,2024-03-10,Transfer,3163.92,LKN-010,0
TXN001203,CUST0333,2024-04-24,Deposit,1820.55,CHN-004,0
TXN001204,CUST0232,2023-10-12,Withdrawal,5450.01,KOL-007,0
TXN001205,CUST0456,2024-02-03,Bill Payment,1357.54,LKN-010,0
TXN001206,CUST0131,2024-01-08,Deposit,147.58,BLR-003,0
TXN001207,CUST0228,2023-11-29,Transfer,8298.85,CHN-004,0
TXN001208,CUST0263,2024-02-24,Transfer,14540.92,KOL-007,0
TXN001209,CUST0210,2024-02-07,Transfer,288.44,AHM-008,0
TXN001210,CUST0013,2024-01-12,Withdrawal,1463.12,AHM-008,0
TXN001211,CUST0039,2024-05-26,Transfer,10331.83,DL-002,0
TXN001212,CUST0263,2024-03-13,Deposit,58046.2,HYD-005,0
TXN001213,CUST0061,2023-08-20,Deposit,5038.95,PUN-006,0
TXN001214,CUST0171,2023-10-11,Withdrawal,2051.64,PUN-006,1
TXN001215,CUST0433,2024-06-14,Transfer,3946.26,CHN-004,0
TXN001216,CUST0438,2023-09-09,Transfer,25587.31,MU-001,0
TXN001217,CUST0422,2023-11-22,Transfer,2263.9,KOL-007,0
TXN001218,CUST0388,2024-04-22,Deposit,1883.66,AHM-008,0
TXN001219,CUST0444,2023-09-15,Bill Payment,,CHN-004,0
TXN001220,CUST0243,2023-10-16,Withdrawal,1565.57,JAI-009,0
TXN001221,CUST0388,2024-04-08,Bill Payment,5694.21,AHM-008,0
TXN001222,CUST0161,2023-08-13,Withdrawal,34531.05,KOL-007,0
TXN001223,CUST0214,2024-06-22,Withdrawal,7242.31,AHM-008,0
TXN001224,CUST0016,2024-04-11,Transfer,,BLR-003,0
TXN001225,CUST0157,2023-09-04,Deposit,3462.78,AHM-008,0
TXN001226,CUST0174,2023-12-29,Withdrawal,753.08,KOL-007,1
TXN001227,CUST0391,2024-01-23,Transfer,14182.04,PUN-006,0
TXN001228,CUST0403,2024-04-16,Deposit,4476.49,BLR-003,0
TXN001229,CUST0291,2023-12-17,Bill Payment,3957.72,KOL-007,0
TXN001230,CUST0033,2024-01-17,Bill Payment,226778.51,CHN-004,1
TXN001231,CUST0292,2023-12-16,Bill Payment,7033.95,HYD-005,0
TXN001232,CUST0346,2023-08-23,Withdrawal,1993.91,MU-001,0
TXN001233,CUST0251,2024-05-04,Deposit,2946.49,BLR-003,0
TXN001234,CUST0146,2024-01-14,Withdrawal,19499.32,CHN-004,0
TXN001235,CUST0036,2024-03-25,Bill Payment,5630.34,MU-001,0
TXN001236,CUST0088,2023-07-06,Transfer,874.86,KOL-007,0
TXN001237,CUST0067,00/00/0000,Bill Payment,14810.25,AHM-008,0
TXN001238,CUST0490,2024-01-16,Withdrawal,2204.44,BLR-003,0
TXN001239,CUST0222,2023-12-06,Bill Payment,46534.88,BLR-003,0
TXN001240,CUST0301,2023-12-06,Withdrawal,17962.79,JAI-009,1
TXN001241,CUST0142,2024-02-20,Withdrawal,2873.29,MU-001,1
TXN001242,CUST0033,2024-02-14,Bill Payment,22861.73,LKN-010,0
TXN001243,CUST0169,2024-03-26,Bill Payment,5331.71,AHM-008,0
TXN001244,CUST0378,2023-07-21,Deposit,13675.05,HYD-005,0
TXN001245,CUST0178,2024-02-19,Transfer,8792.72,KOL-007,0
TXN001246,CUST0213,2023-09-28,Withdrawal,1780.01,BLR-003,0
TXN001247,CUST0235,2024-02-07,Bill Payment,2270.47,BLR-003,0
TXN001248,CUST0202,2023-08-18,Deposit,16914.95,CHN-004,0
TXN001249,CUST0141,2023-09-19,Transfer,3288.77,DL-002,0
TXN001250,CUST0466,2023-10-20,Bill Payment,3027.89,KOL-007,0
TXN001251,CUST0063,2024-04-09,Transfer,1562.2,DL-002,0
TXN001252,CUST0393,2024-03-15,Transfer,8170.77,KOL-007,0
TXN001253,CUST0107,2023-11-07,Deposit,58397.59,AHM-008,1
TXN001254,CUST0356,2024-05-23,Bill Payment,1365.07,KOL-007,0
TXN001255,CUST0439,2024-01-21,Withdrawal,5059.7,KOL-007,1
TXN001256,CUST0059,2023-11-06,Withdrawal,26760.03,PUN-006,0
TXN001257,CUST0249,2024-02-23,Bill Payment,4466.81,DL-002,0
TXN001258,CUST0125,2024-06-01,Bill Payment,8457.82,BLR-003,0
TXN001259,CUST0431,2023-11-20,Withdrawal,1373.51,BLR-003,0
TXN001260,CUST0052,2024-05-06,Withdrawal,8217.07,HYD-005,0
TXN001261,CUST0087,2024-01-17,Deposit,3926.2,MU-001,0
TXN001262,CUST0226,2023-09-17,Transfer,16040.56,BLR-003,0
TXN001263,CUST0458,2023-07-18,Withdrawal,20432.12,AHM-008,0
TXN001264,CUST0416,2024-05-21,Deposit,109916.51,KOL-007,0
TXN001265,CUST0027,2024-02-13,Deposit,9853.28,MU-001,0
TXN001266,CUST0476,2023-10-12,Withdrawal,7265.96,PUN-006,1
TXN001267,CUST0047,2023-10-11,Deposit,6205.93,KOL-007,1
TXN001268,CUST0173,2023-07-08,Withdrawal,3216.99,DL-002,0
TXN001269,CUST0409,2023-08-19,Withdrawal,,BLR-003,0
TXN001270,CUST0056,2024-03-19,Transfer,3447.89,PUN-006,0
TXN001271,CUST0320,2023-10-06,Withdrawal,6015.85,JAI-009,1
TXN001272,CUST0062,2024-02-05,Withdrawal,23887.65,CHN-004,0
TXN001273,CUST0089,2023-12-13,Deposit,1468.72,KOL-007,0
TXN001274,CUST0200,2023-07-07,Withdrawal,19299.88,AHM-008,1
TXN001275,CUST0418,2024-06-01,Transfer,23873.83,LKN-010,0
TXN001276,CUST0454,2023-08-04,Withdrawal,4265.51,KOL-007,0
TXN001277,CUST0256,2024-05-02,Deposit,385.2,JAI-009,0
TXN001278,CUST0088,2024-04-17,Transfer,2369.93,DL-002,0
TXN001279,CUST0357,2024-05-19,Bill Payment,23304.31,BLR-003,0
TXN001280,CUST0390,2024-05-21,Transfer,4781.73,AHM-008,0
TXN001281,CUST0312,2023-07-10,Bill Payment,1481.54,KOL-007,0
TXN001282,CUST0258,2023-10-28,Deposit,2681.87,CHN-004,1
TXN001283,CUST0159,2023-09-02,Withdrawal,13477.06,KOL-007,0
TXN001284,CUST0041,2024-05-13,Deposit,9471.86,BLR-003,0
TXN001285,CUST0104,2023-11-29,Withdrawal,3689.63,KOL-007,0
TXN001286,CUST0122,2023-07-20,Bill Payment,3164.69,PUN-006,0
TXN001287,CUST0330,2023-12-10,Deposit,3071.4,JAI-009,0
TXN001288,CUST0332,2024-01-29,Transfer,1624.75,MU-001,0
TXN001289,CUST0176,2023-12-17,Withdrawal,34147.71,CHN-004,1
TXN001290,CUST0128,2024-06-05,Withdrawal,3338.29,LKN-010,0
TXN001291,CUST0165,2024-03-23,Withdrawal,21175.29,AHM-008,0
TXN001292,CUST0446,2023-08-03,Bill Payment,30502.97,DL-002,0
TXN001293,CUST0325,2023-07-27,Withdrawal,16284.57,CHN-004,0
TXN001294,CUST0304,2023-09-27,Withdrawal,2927.94,CHN-004,1
TXN001295,CUST0372,2024-02-04,Bill Payment,7978.26,HYD-005,0
TXN001296,CUST0126,2023-10-10,Bill Payment,4774.12,BLR-003,0
TXN001297,CUST0147,2023-12-03,Bill Payment,1661.64,CHN-004,0
TXN001298,CUST0041,00/00/0000,Transfer,7253.44,KOL-007,0
TXN001299,CUST0226,2024-02-27,Bill Payment,1194.11,JAI-009,0
TXN001300,CUST0390,2024-02-07,Withdrawal,,AHM-008,1
TXN001301,CUST0219,2024-01-12,Deposit,2814.27,HYD-005,0
TXN001302,CUST0284,2023-09-17,Withdrawal,6256.6,HYD-005,0
TXN001303,CUST0233,2023-12-04,Transfer,6904.62,KOL-007,0
TXN001304,CUST0037,2024-03-03,Transfer,3602.25,BLR-003,0
TXN001305,CUST0080,2023-10-09,Withdrawal,9937.12,MU-001,1
TXN001306,CUST0374,2024-03-13,Transfer,2779.75,AHM-008,0
TXN001307,CUST0482,2024-01-29,Bill Payment,13982.43,PUN-006,0
TXN001308,CUST0329,2023-12-05,Deposit,977.33,KOL-007,0
TXN001309,CUST0198,2023-09-02,Withdrawal,,CHN-004,1
TXN001310,CUST0395,2023-11-08,Transfer,50348.03,JAI-009,0
TXN001311,CUST0353,2024-05-21,Transfer,1479.71,MU-001,0
TXN001312,CUST0377,2024-02-03,Withdrawal,2179.18,CHN-004,1
TXN001313,CUST0324,2024-01-02,Deposit,9106.01,BLR-003,0
TXN001314,CUST0484,2024-02-19,Withdrawal,6096.67,HYD-005,0
TXN001315,CUST0488,2024-04-22,Withdrawal,7485.75,MU-001,0
TXN001316,CUST0330,2023-08-17,Bill Payment,8839.84,KOL-007,0
TXN001317,CUST0266,2023-08-11,Withdrawal,10526.65,KOL-007,0
TXN001318,CUST0130,2024-02-04,Transfer,18613.45,JAI-009,0
TXN001319,CUST0454,2024-06-02,Bill Payment,8036.77,LKN-010,0
TXN001320,CUST0386,2024-01-27,Deposit,3679.35,DL-002,0
TXN001321,CUST0417,2023-12-24,Withdrawal,11015.83,HYD-005,1
TXN001322,CUST0358,00/00/0000,Transfer,,MU-001,0
TXN001323,CUST0001,2024-03-08,Deposit,4191.61,DL-002,0
TXN001324,CUST0269,2024-01-30,Bill Payment,1526.24,HYD-005,0
TXN001325,CUST0091,2023-09-26,Transfer,18555.04,BLR-003,0
TXN001326,CUST0250,2023-10-10,Withdrawal,4253.69,JAI-009,0
TXN001327,CUST0291,2024-02-16,Withdrawal,362.42,BLR-003,1
TXN001328,CUST0415,2023-10-02,Withdrawal,13587.51,HYD-005,0
TXN001329,CUST0226,2024-01-26,Deposit,2585.32,BLR-003,0
TXN001330,CUST0194,2023-08-13,Deposit,4408.81,HYD-005,0
TXN001331,CUST0300,2023-07-16,Withdrawal,7320.08,AHM-008,1
TXN001332,CUST0005,2023-08-21,Deposit,6177.07,HYD-005,0
TXN001333,CUST0341,2023-07-04,Deposit,11514.27,DL-002,0
TXN001334,CUST0193,00/00/0000,Transfer,2914.39,AHM-008,0
TXN001335,CUST0310,2023-12-20,Bill Payment,9097.25,PUN-006,0
TXN001336,CUST0162,2023-12-23,Withdrawal,3599.48,PUN-006,0
TXN001337,CUST0313,2024-01-10,Deposit,11927.15,PUN-006,0
TXN001338,CUST0002,2023-08-21,Bill Payment,10284.99,KOL-007,0
TXN001339,CUST0014,2023-09-10,Deposit,1599.54,JAI-009,0
TXN001340,CUST0385,2024-06-23,Withdrawal,18091.16,PUN-006,0
TXN001341,CUST0338,2024-06-16,Bill Payment,2583.35,JAI-009,0
TXN001342,CUST0002,2023-10-05,Transfer,12960.6,MU-001,0
TXN001343,CUST0497,2023-07-24,Transfer,7636.88,AHM-008,0
TXN001344,CUST0205,2024-03-05,Deposit,44614.78,PUN-006,0
TXN001345,CUST0338,2024-02-29,Deposit,3758.75,KOL-007,0
TXN001346,CUST0365,2023-10-08,Withdrawal,3231.88,JAI-009,0
TXN001347,CUST0017,2024-03-15,Withdrawal,4801.56,AHM-008,0
TXN001348,CUST0427,2023-12-02,Bill Payment,3415.86,BLR-003,0
TXN001349,CUST0247,2023-08-29,Withdrawal,12834.99,CHN-004,1
TXN001350,CUST0359,2024-06-02,Deposit,706.57,DL-002,0
TXN001351,CUST0083,2023-07-15,Transfer,1387.95,KOL-007,0
TXN001352,CUST0369,2023-10-21,Transfer,1364.63,AHM-008,0
TXN001353,CUST0064,2024-06-08,Withdrawal,15373.02,JAI-009,0
TXN001354,CUST0047,2024-03-08,Transfer,38282.04,CHN-004,0
TXN001355,CUST0034,2024-05-03,Transfer,4335.8,KOL-007,0
TXN001356,CUST0335,2024-01-12,Bill Payment,4013.48,CHN-004,0
TXN001357,CUST0149,2023-08-29,Deposit,5345.78,DL-002,0
TXN001358,CUST0480,2024-04-29,Withdrawal,19816.18,DL-002,0
TXN001359,CUST0437,2023-09-04,Transfer,1615.14,KOL-007,0
TXN001360,CUST0160,2023-07-01,Deposit,6542.29,LKN-010,0
TXN001361,CUST0217,2024-01-15,Transfer,15839.1,PUN-006,0
TXN001362,CUST0267,2023-09-03,Withdrawal,8967.06,DL-002,1
TXN001363,CUST0437,2024-04-01,Bill Payment,6170.27,PUN-006,0
TXN001364,CUST0429,2023-11-29,Withdrawal,16338.1,AHM-008,0
TXN001365,CUST0308,2023-09-14,Transfer,191.74,BLR-003,0
TXN001366,CUST0018,2024-06-24,Transfer,11086.13,HYD-005,0
TXN001367,CUST0064,2024-06-17,Transfer,2241.97,LKN-010,0
TXN001368,CUST0254,2023-10-19,Transfer,546.34,KOL-007,0
TXN001369,CUST0079,2023-12-18,Withdrawal,9076.49,CHN-004,0
TXN001370,CUST0473,2023-07-27,Withdrawal,25549.94,AHM-008,0
TXN001371,CUST0418,00/00/0000,Withdrawal,4167.46,MU-001,0
TXN001372,CUST0217,00/00/0000,Bill Payment,15420.44,PUN-006,0
TXN001373,CUST0037,2024-01-17,Transfer,34021.02,HYD-005,0
TXN001374,CUST0359,00/00/0000,Bill Payment,23810.87,DL-002,0
TXN001375,CUST0444,2024-04-23,Deposit,35170.31,HYD-005,0
TXN001376,CUST0296,2023-09-22,Withdrawal,11974.72,AHM-008,1
TXN001377,CUST0460,2023-11-27,Withdrawal,5380.41,CHN-004,0
TXN001378,CUST0377,2023-10-09,Deposit,718.84,PUN-006,0
TXN001379,CUST0053,2024-04-20,Withdrawal,3658.19,KOL-007,0
TXN001380,CUST0348,2024-02-04,Withdrawal,1786.66,MU-001,0
TXN001381,CUST0092,2024-02-28,Deposit,,DL-002,0
TXN001382,CUST0174,2024-05-28,Bill Payment,3979.6,BLR-003,0
TXN001383,CUST0126,2024-01-23,Deposit,5697.86,DL-002,0
TXN001384,CUST0155,2024-03-07,Withdrawal,9526.02,KOL-007,1
TXN001385,CUST0338,2024-06-08,Deposit,5178.77,AHM-008,0
TXN001386,CUST0196,2024-05-28,Transfer,37573.76,AHM-008,0
TXN001387,CUST0060,2023-08-31,Deposit,2328.13,DL-002,0
TXN001388,CUST0466,2024-06-07,Withdrawal,6207.6,MU-001,1
TXN001389,CUST0246,2024-04-19,Transfer,2016.33,DL-002,0
TXN001390,CUST0197,2023-10-01,Bill Payment,1008.25,KOL-007,0
TXN001391,CUST0051,2023-09-03,Transfer,2358.73,DL-002,0
TXN001392,CUST0095,2024-04-01,Bill Payment,4701.12,MU-001,0
TXN001393,CUST0402,2024-03-31,Bill Payment,2936.1,DL-002,0
TXN001394,CUST0276,2024-04-25,Deposit,2141.14,CHN-004,0
TXN001395,CUST0093,00/00/0000,Withdrawal,909.07,MU-001,1
TXN001396,CUST0063,2023-12-08,Deposit,4448.28,BLR-003,0
TXN001397,CUST0083,2024-05-30,Deposit,807.82,JAI-009,0
TXN001398,CUST0044,2023-07-18,Deposit,12235.14,JAI-009,0
TXN001399,CUST0088,2024-04-04,Bill Payment,5425.84,MU-001,0
TXN001400,CUST0485,2023-07-24,Transfer,854.86,JAI-009,0
TXN001401,CUST0252,2024-04-21,Transfer,3391.23,JAI-009,0
TXN001402,CUST0311,2023-12-28,Withdrawal,1993.03,DL-002,0
TXN001403,CUST0122,00/00/0000,Deposit,7208.45,CHN-004,0
TXN001404,CUST0491,2023-10-19,Withdrawal,24551.8,LKN-010,0
TXN001405,CUST0184,2024-04-28,Transfer,517.91,BLR-003,0
TXN001406,CUST0039,2024-02-02,Transfer,5642.21,HYD-005,0
TXN001407,CUST0205,2023-09-22,Bill Payment,4055.55,DL-002,0
TXN001408,CUST0218,2024-06-11,Withdrawal,,JAI-009,0
TXN001409,CUST0376,2024-05-18,Transfer,6347.62,CHN-004,0
TXN001410,CUST0337,2024-04-14,Withdrawal,1993.48,KOL-007,0
TXN001411,CUST0404,2023-12-09,Bill Payment,3351.41,KOL-007,1
TXN001412,CUST0127,2024-05-05,Deposit,1890.83,HYD-005,0
TXN001413,CUST0351,2023-08-26,Bill Payment,17875.9,DL-002,0
TXN001414,CUST0186,2023-08-15,Transfer,5042.08,HYD-005,0
TXN001415,CUST0141,2023-10-24,Deposit,48118.83,DL-002,0
TXN001416,CUST0194,2023-10-22,Deposit,4569.72,DL-002,0
TXN001417,CUST0302,2023-12-04,Bill Payment,2100.46,DL-002,0
TXN001418,CUST0293,2024-06-23,Transfer,799.15,JAI-009,0
TXN001419,CUST0460,2023-08-20,Deposit,564.66,BLR-003,0
TXN001420,CUST0093,2024-01-16,Transfer,734.39,JAI-009,0
TXN001421,CUST0245,2024-01-23,Withdrawal,6772.0,HYD-005,1
TXN001422,CUST0366,2024-03-19,Withdrawal,9049.55,BLR-003,0
TXN001423,CUST0377,2024-04-16,Transfer,736.99,MU-001,0
TXN001424,CUST0499,2024-05-23,Transfer,14386.51,CHN-004,0
TXN001425,CUST0362,2024-01-31,Bill Payment,2752.67,BLR-003,0
TXN001426,CUST0409,2023-12-29,Bill Payment,5861.45,JAI-009,0
TXN001427,CUST0267,2024-02-05,Withdrawal,34018.67,HYD-005,1
TXN001428,CUST0486,2023-08-14,Transfer,14417.63,KOL-007,0
TXN001429,CUST0325,2023-08-16,Deposit,3560.88,DL-002,0
TXN001430,CUST0085,2023-08-17,Deposit,1686.77,DL-002,0
TXN001431,CUST0476,2024-04-09,Bill Payment,,MU-001,0
TXN001432,CUST0347,2024-02-03,Withdrawal,2073.55,AHM-008,0
TXN001433,CUST0347,2024-06-15,Deposit,3814.8,KOL-007,1
TXN001434,CUST0467,2023-10-06,Deposit,1503.25,KOL-007,0
TXN001435,CUST0126,2023-12-24,Deposit,4198.54,LKN-010,0
TXN001436,CUST0346,2023-09-25,Withdrawal,5389.58,BLR-003,0
TXN001437,CUST0264,2023-09-07,Transfer,3752.48,MU-001,0
TXN001438,CUST0088,2024-01-11,Transfer,2252.95,DL-002,0
TXN001439,CUST0128,2024-06-12,Deposit,6017.25,HYD-005,0
TXN001440,CUST0136,2023-11-28,Withdrawal,8352.61,MU-001,1
TXN001441,CUST0202,2024-04-17,Withdrawal,1328.12,HYD-005,0
TXN001442,CUST0264,2024-05-25,Deposit,26718.7,AHM-008,0
TXN001443,CUST0030,2024-03-06,Transfer,4366.4,MU-001,0
TXN001444,CUST0153,2023-12-16,Transfer,5027.21,DL-002,1
TXN001445,CUST0206,2023-10-04,Transfer,11497.18,MU-001,0
TXN001446,CUST0102,2024-03-08,Deposit,6501.96,JAI-009,0
TXN001447,CUST0211,2023-09-17,Deposit,15425.29,AHM-008,1
TXN001448,CUST0129,2024-06-01,Withdrawal,6936.47,AHM-008,0
TXN001449,CUST0187,2023-12-01,Bill Payment,2356.84,BLR-003,0
TXN001450,CUST0056,2023-11-15,Bill Payment,,AHM-008,0
TXN001451,CUST0383,2023-12-29,Bill Payment,1245.79,MU-001,0
TXN001452,CUST0102,2024-06-28,Deposit,,CHN-004,0
TXN001453,CUST0203,2023-09-07,Bill Payment,4722.64,PUN-006,0
TXN001454,CUST0342,2023-09-21,Withdrawal,3828.62,AHM-008,0
TXN001455,CUST0061,2023-11-14,Bill Payment,4212.26,AHM-008,0
TXN001456,CUST0366,2024-06-14,Withdrawal,513.77,PUN-006,0
TXN001457,CUST0257,2024-01-21,Bill Payment,2544.09,BLR-003,0
TXN001458,CUST0406,2023-08-25,Deposit,5494.01,BLR-003,0
TXN001459,CUST0007,2024-03-13,Withdrawal,5954.05,MU-001,0
TXN001460,CUST0220,2023-12-23,Deposit,1431.95,KOL-007,0
TXN001461,CUST0249,2023-11-22,Deposit,,KOL-007,0
TXN001462,CUST0374,2023-09-17,Withdrawal,1738.17,CHN-004,1
TXN001463,CUST0443,2023-08-28,Transfer,15730.37,CHN-004,0
TXN001464,CUST0102,2024-02-05,Bill Payment,8206.1,DL-002,0
TXN001465,CUST0313,2024-03-14,Withdrawal,2263.18,CHN-004,0
TXN001466,CUST0323,2024-04-28,Withdrawal,41372.56,CHN-004,0
TXN001467,CUST0020,2024-01-22,Transfer,1173.37,CHN-004,0
TXN001468,CUST0010,2024-02-04,Withdrawal,14808.92,DL-002,1
TXN001469,CUST0209,2024-01-11,Transfer,16329.01,CHN-004,0
TXN001470,CUST0246,2024-02-04,Deposit,2197.9,JAI-009,0
TXN001471,CUST0156,2023-07-27,Deposit,26133.11,HYD-005,0
TXN001472,CUST0365,2023-12-27,Bill Payment,3640.75,CHN-004,0
TXN001473,CUST0094,2023-07-25,Deposit,6949.55,MU-001,0
TXN001474,CUST0109,2023-12-12,Transfer,6716.93,AHM-008,0
TXN001475,CUST0052,2024-05-06,Bill Payment,4183.19,BLR-003,0
TXN001476,CUST0187,2024-03-08,Transfer,13003.45,HYD-005,0
TXN001477,CUST0007,2024-06-07,Withdrawal,12735.98,PUN-006,0
TXN001478,CUST0381,2024-01-02,Transfer,602.91,CHN-004,0
TXN001479,CUST0300,2023-10-16,Bill Payment,23510.64,DL-002,0
TXN001480,CUST0323,2023-09-05,Deposit,668.48,MU-001,0
TXN001481,CUST0419,2024-05-31,Withdrawal,16967.51,CHN-004,0
TXN001482,CUST0039,2023-08-20,Transfer,18997.19,HYD-005,0
TXN001483,CUST0274,00/00/0000,Withdrawal,1327.22,MU-001,0
TXN001484,CUST0282,2024-01-31,Transfer,3001.97,JAI-009,0
TXN001485,CUST0230,2024-01-04,Deposit,1303.95,KOL-007,0
TXN001486,CUST0269,2024-01-31,Deposit,3797.49,BLR-003,0
TXN001487,CUST0496,2024-06-21,Withdrawal,3396.02,HYD-005,0
TXN001488,CUST0032,2024-04-15,Withdrawal,12526.39,KOL-007,1
TXN001489,CUST0446,2024-03-29,Deposit,23679.63,BLR-003,0
TXN001490,CUST0197,2024-03-17,Bill Payment,26234.24,KOL-007,0
TXN001491,CUST0095,2023-10-14,Deposit,2503.38,BLR-003,0
TXN001492,CUST0357,2024-04-29,Deposit,3823.55,JAI-009,0
TXN001493,CUST0369,2024-06-27,Transfer,651.89,HYD-005,0
TXN001494,CUST0363,2023-11-29,Transfer,1868.62,JAI-009,0
TXN001495,CUST0024,2023-10-23,Withdrawal,15643.67,HYD-005,0
TXN001496,CUST0483,2023-09-14,Transfer,34156.2,BLR-003,0
TXN001497,CUST0329,2023-07-27,Withdrawal,1117.42,CHN-004,1
TXN001498,CUST0333,2023-07-01,Transfer,2414.01,LKN-010,0
TXN001499,CUST0043,2023-12-14,Transfer,4761.48,BLR-003,0
TXN001500,CUST0151,2024-05-09,Transfer,6878.76,MU-001,0
TXN001501,CUST0422,2023-07-06,Transfer,1860.27,CHN-004,0
TXN001502,CUST0091,2023-11-21,Transfer,8175.3,MU-001,0
TXN001503,CUST0055,2024-04-24,Bill Payment,2783.3,HYD-005,0
TXN001504,CUST0310,2024-05-20,Withdrawal,4830.27,AHM-008,1
TXN001505,CUST0105,2023-11-15,Bill Payment,9466.75,BLR-003,0
TXN001506,CUST0189,2024-02-08,Withdrawal,4952.79,AHM-008,0
TXN001507,CUST0236,2023-10-01,Withdrawal,2911.25,BLR-003,1
TXN001508,CUST0483,2024-03-08,Withdrawal,4309.03,HYD-005,1
TXN001509,CUST0454,2023-09-22,Withdrawal,4420.31,KOL-007,0
TXN001510,CUST0036,2023-10-05,Withdrawal,3152.61,DL-002,1
TXN001511,CUST0466,2024-02-18,Bill Payment,3602.72,DL-002,0
TXN001512,CUST0373,2023-09-09,Deposit,33469.06,LKN-010,0
TXN001513,CUST0011,2024-01-13,Deposit,9634.48,MU-001,0
TXN001514,CUST0479,2024-05-25,Deposit,3447.57,BLR-003,0
TXN001515,CUST0138,2023-08-12,Withdrawal,11342.88,LKN-010,1
TXN001516,CUST0491,2023-07-05,Deposit,3292.55,JAI-009,0
TXN001517,CUST0437,2023-12-21,Deposit,20085.42,CHN-004,0
TXN001518,CUST0457,2024-04-14,Bill Payment,7658.49,BLR-003,0
TXN001519,CUST0080,2024-03-02,Withdrawal,4320.98,MU-001,0
TXN001520,CUST0322,2023-11-14,Deposit,8410.7,MU-001,0
TXN001521,CUST0279,2023-08-22,Transfer,746.17,DL-002,0
TXN001522,CUST0073,2024-01-29,Deposit,1271.41,CHN-004,1
TXN001523,CUST0198,2024-02-04,Withdrawal,1172.96,PUN-006,1
TXN001524,CUST0472,2023-10-24,Bill Payment,5834.43,DL-002,0
TXN001525,CUST0115,2023-08-26,Deposit,39301.5,HYD-005,0
TXN001526,CUST0171,2024-05-11,Deposit,71507.68,PUN-006,0
TXN001527,CUST0459,2023-08-13,Deposit,10568.8,LKN-010,0
TXN001528,CUST0272,2024-02-05,Transfer,8964.37,LKN-010,0
TXN001529,CUST0077,2024-02-03,Transfer,566.08,LKN-010,0
TXN001530,CUST0449,2023-12-26,Deposit,2562.64,HYD-005,0
TXN001531,CUST0189,2024-06-03,Transfer,1909.62,DL-002,0
TXN001532,CUST0399,2023-09-15,Withdrawal,2333.17,PUN-006,0
TXN001533,CUST0370,2024-02-14,Bill Payment,4016.75,DL-002,0
TXN001534,CUST0492,2024-02-04,Transfer,2789.15,BLR-003,0
TXN001535,CUST0094,2023-09-04,Bill Payment,457.07,PUN-006,0
